Name,Description,Size,Script: On Execute,Gadget,Slots,NEED TOTAL?,Colour,Upgrade,Weaken,Alternate Status Trigger,SFX,Uses?,Cast Backwards?,Single use?,Tags,Witch Spell,Script: Before Combat,Script: After Combat,Script: Before Start Turn,Script: On Start Turn,Script: On any equipment use,Script: On any countdown reduce,Script: End Turn,Script: Before execute,Script: On Snap,Script: On Fury,Script: On Dodge
Booby Trap,If enemy has this item|[85%]they take 5 dmg until discarded,1,,Pea Gun,,,GREEN,change_power,noeffect,,,0,NO,NO,weakenavoid|weakenimmune|excludefromrandomlists,,,,,if(self.isplayer) { e.changecolour(~GREEN~); } else { e.changecolour(~RED~); e.animate(~flashandshake~); attackself(5); sfxdamage(self[;] 5); },,,,,,,
Booby Trap_upgraded,If enemy has this item|[85%]they take 7 dmg until discarded,1,,,,,GREEN,,,,,0,NO,NO,weakenavoid|weakenimmune|excludefromrandomlists,,,,,if(self.isplayer) { e.changecolour(~GREEN~); } else { e.changecolour(~RED~); e.animate(~flashandshake~); attackself(7); sfxdamage(self[;] 7); },,,,,,,
Booby Trap_downgraded,If player has this item|[85%]they take 5 dmg until discarded,1,,Pea Gun,,,GREEN,change_power,change_power,,,0,NO,NO,weakenavoid|weakenimmune|excludefromrandomlists,,,,,if(self.isplayer) { e.changecolour(~RED~); e.animate(~flashandshake~); attackself(5); sfxdamage(self[;] 5); } else { e.changecolour(~GREEN~); },,,,,,,
Mouse Trap,Do [sword]<double> damage|No effect for enemy,1,if(self.isplayer) {  attack(d * 2); sfxdamage(target[;] d * 2); } else {  self.textparticle(~No effect!~); },,MAX3,,RED,change_power,decreaserange,,,0,NO,NO,,,,,,if(self.isplayer) {  e.changecolour(~RED~);  e.changeslots([~MAX3~]);  } else {  e.changecolour(~GRAY~);  e.animate(~flashandshake~);  e.changeslots([]);  },,,,,,,
Mouse Trap_upgraded,Do [sword]<double> damage|[90%]On enemy they take [sword]<d6> dmg,1,if(self.isplayer) {  attack(d * 2); sfxdamage(target[;] d * 2); } else { bonus(d * 200); /*based on the metric of enemy gaining 100 points per damage dealt*/ attackself(d); sfxdamage(self[;] d); },,MAX3,,RED,,,,,0,NO,NO,,,,,,if(self.isplayer) {  e.changecolour(~RED~);  e.changeslots([~MAX3~]);  } else {  e.changecolour(~GRAY~);  e.animate(~flashandshake~);  e.castdirection = -1; },,,,,,,
Mouse Trap_downgraded,Do [sword]<d6> damage|[90%]On enemy they take [sword]<d6> dmg,1,if(self.isplayer) {  attack(d); sfxdamage(target[;] d); } else {  attackself(d); sfxdamage(self[;] d); },,MAX3,,RED,,,,,0,NO,NO,,,,,,if(self.isplayer) {  e.changecolour(~RED~);  e.changeslots([~MAX3~]);  } else {  e.changecolour(~GRAY~);  e.animate(~flashandshake~);  e.castdirection = -1; },,,,,,,
Tennis Racket,Do [sword]<d6> dmg[;] on 6[;]|reverse next enemy move,2,attack(d); if(d == 6) { inflict(~reversenexttarget~); } sfxdamage(target[;] d);,Disorient,NORMAL,,YELLOW,reducesize,change_power,,,0,NO,NO,,,,,,,,,,,,,
Tennis Racket_downgraded,Do [sword]<d6> dmg[;] on 3[;]|reverse next enemy move,2,attack(d); if(d == 3) { inflict(~reversenexttarget~); } sfxdamage(target[;] d);,,MAX3,,YELLOW,,,,,0,NO,NO,,,,,,,,,,,,,
Tennis Racket_weakened,Do [sword]<d6> dmg[;] on 3[;]|reverse next enemy move,2,attack(d); if(d == 3) { inflict(~reversenexttarget~); } sfxdamage(target[;] d);,,MAX3,,YELLOW,,,,,0,NO,NO,,,,,,,,,,,,,
Greedy Crowbar,Reduce countdowns by <d6>|Enemy can't steal this,1,boostcountdowns(d);,Accelerate,NORMAL,,YELLOW,change_power,complicate,,,0,YES,NO,cannotsteal|excludefromrandomlists,1,,,,,,,,,,,
Greedy Crowbar_upgraded,Reduce countdowns by <d6>|Enemy can't steal this|[gray](Reuseable),1,boostcountdowns(d);,Accelerate,NORMAL,,YELLOW,,,,,2,YES,NO,cannotsteal|excludefromrandomlists,,,,,,,,,,,,
A Spell,Each turn[;] guarantee|a valid Witch spell|of this size,1,,,,,BLACK,change_power,,,,0,NO,NO,excludefromrandomlists|themecard,,,,,,,,,,,,
A Spell_upgraded,Each turn[;] guarantee|a valid Witch spell|of this size|(will be upgraded),1,,,,,BLACK,,,,,0,NO,NO,excludefromrandomlists|themecard,,,,,,,,,,,,
Something Warm,Each turn[;] guarantee|something red[;]|orange[;] or yellow|of this size,1,,,,,RED,change_power,,,,0,NO,NO,excludefromrandomlists|themecard,,,,,,,,,,,,
Something Warm_upgraded,Each turn[;] guarantee|something red[;]|orange[;] or yellow|(will be upgraded),1,,,,,RED,,,,,0,NO,NO,excludefromrandomlists|themecard,,,,,,,,,,,,
Something Cold,Each turn[;] guarantee|something blue[;]|purple[;] or green|of this size,1,,,,,BRIGHTCYAN,change_power,,,,0,NO,NO,excludefromrandomlists|themecard,,,,,,,,,,,,
Something Cold_upgraded,Each turn[;] guarantee|something blue[;]|purple[;] or green|of this size|(will be upgraded),1,,,,,BRIGHTCYAN,,,,,0,NO,NO,excludefromrandomlists|themecard,,,,,,,,,,,,
Something Large,Each turn[;] guarantee an|item with 2 or more slots|of this size,2,,,,,BLACK,change_power,,,,0,NO,NO,excludefromrandomlists|themecard,,,,,,,,,,,,
Something Large_upgraded,Each turn[;] guarantee an|item with 2 or more slots|of this size|(will be upgraded),2,,,,,BLACK,,,,,0,NO,NO,excludefromrandomlists|themecard,,,,,,,,,,,,
A Finale,Each turn[;] guarantee|a Finale card|of this size,2,,,,,BLACK,change_power,,,,0,NO,NO,excludefromrandomlists|themecard,,,,,,,,,,,,
A Finale_upgraded,Each turn[;] guarantee|a Finale card|of this size|(will be upgraded),2,,,,,BLACK,,,,,0,NO,NO,excludefromrandomlists|themecard,,,,,,,,,,,,
A Scrap,Each turn[;] guarantee|a scrap item|of this size,1,,,,,BLACK,change_power,,,,0,NO,NO,excludefromrandomlists|themecard,,,,,,,,,,,,
A Scrap_upgraded,Each turn[;] guarantee|a scrap item|of this size|(will be upgraded),1,,,,,BLACK,,,,,0,NO,NO,excludefromrandomlists|themecard,,,,,,,,,,,,
A Shield,Each turn[;] guarantee|a shielding item|of this size,2,,,,,BLACK,change_power,,,,0,NO,NO,excludefromrandomlists|themecard,,,,,,,,,,,,
A Shield_upgraded,Each turn[;] guarantee|a shielding item|of this size|(will be upgraded),2,,,,,BLACK,,,,,0,NO,NO,excludefromrandomlists|themecard,,,,,,,,,,,,
Gadget Smash,Break a gadget|Do [sword]9 damage|[gray](Errors after 2nd turn),1,Gadget.changegadget(self[;] Gadget.getcurrentgadget(self)[;] ~Broken Gadget[][]~); attack(9); sfxdamage(target[;] 9); screenshake(); sfx(~jester_delete~);,Perfect Cut,COUNTDOWN,14,PINK,halfcountdown,noeffect,,,0,NO,YES,cannotsteal|excludefromrandomlists,,,,,if(turn > 2){ roboterror(self[;][e]); };,,,,,,,
Sticker,Combine dice|[gray](Reuseable),1,givedice((d)|~combinedice~);,Magic Spanner,MAX2|MAX2,,RED,increaserange,removereusable,,,3,YES,NO,,,,,,,,,,,,,
Earth Shield,Add [shield]<d6> shield[comma]|[weaken]Weakens enemy on 3,1,if(d == 3){ inflict(WEAKEN); sfx(~_weaken~|~~|0.2); } inflictself(SHIELD| d); sfx(~_shield~|~~|0.2);,Protection,MAX3,,ORANGE,change_power,change_power,,,0,NO,NO,,1,,,,,,,,if(d == 3){ e.castdirection = 1; } else { e.castdirection = -1; },,,
Earth Shield_upgraded,Add [shield]<d6> shield[comma]|[weaken]Weakens enemy on 4,1,if(d == 4){ inflict(WEAKEN); sfx(~_weaken~|~~|0.2); } inflictself(SHIELD| d); sfx(~_shield~|~~|0.2);,Protection,MAX4,,ORANGE,change_power,change_power,,,0,NO,NO,,,,,,,,,,if(d == 4){ e.castdirection = 1; } else { e.castdirection = -1; },,,
Earth Shield_downgraded,Add [shield]<d6> shield,1,inflictself(SHIELD| d); sfx(~_shield~|~~|0.2);,Protection,MAX3,,ORANGE,change_power,change_power,,,0,NO,NO,,,,,,,,,,,,,
Thorn Blockade,Add [shield]<d6> shield[comma]|gain [thorns]1 thorn,1,inflictself(THORNS); sfx(~_thorns~|~~|0.2); inflictself(SHIELD| d); sfx(~_shield~|~~|0.2);,Protection,MAX3,,ORANGE,increaserange,change_power,,,0,YES,NO,,,,,,,,,,,,,
Thorn Blockade_downgraded,Add [shield]<d6> shield,1, inflictself(SHIELD| d); sfx(~_shield~|~~|0.2);,Protection,MAX3,,ORANGE,increaserange,change_power,,,0,YES,NO,,,,,,,,,,,,,
Small Helmet,Add [shield]<d6> shield[comma]|on 1[comma] reduce [reduce]1 instead,1,if(d == 1){ inflictself(REDUCE); } else {inflictself(SHIELD| d); }sfx(~_shield~|~~|0.2);,Protection,MAX3,,ORANGE,change_power,change_power,,,0,YES,NO,,1,,,,,,,,,,,
Small Helmet_upgraded,Add [shield]<d6> shield[comma]|on 2 or less[comma] reduce [reduce]1 instead,1,if(d <= 2){ inflictself(REDUCE); } else {inflictself(SHIELD| d); }sfx(~_shield~|~~|0.2);,Protection,MAX4,,ORANGE,change_power,change_power,,,0,YES,NO,,,,,,,,,,,,,
Small Helmet_downgraded,Add [shield]<d6> shield,1,inflictself(SHIELD| d);sfx(~_shield~|~~|0.2);,Protection,MAX3,,ORANGE,change_power,change_power,,,0,YES,NO,,,,,,,,,,,,,
Syringe,Take [sword]<d6> damage[comma]|then restore [heal]<double> health,1,attackself(d);attackself(-d*2);sfxdamage(self|d);sfx(~_heal~|~~|0.2);,Regenerate,MAX3,,GREEN,change_power,change_power,,,0,YES,NO,,1,,,,,,,,,,,
Syringe_upgraded,Do [sword]<d6> to everyone[comma]|then restore [heal]<double> health,1,attackself(d);attackself(-d*2);sfxdamage(target|d);sfxdamage(self|d);sfx(~_heal~|~~|0.2);,Regenerate,MAX3,,GREEN,change_power,change_power,,,0,NO,NO,,,,,,,,,,,,,
Syringe_downgraded,Take [sword]<d6> damage[comma]|then restore [heal]<d6> health,1,attackself(d);attackself(-d);sfxdamage(self|d);sfx(~_heal~|~~|0.2);,Regenerate,MAX3,,GREEN,change_power,change_power,,,0,YES,NO,,,,,,,,,,,,,
Forefront,Lose [heart]<d6> health[comma]|add [shield]<double> shield,1,pierceattackself(d);inflictself(SHIELD|d*2);sfx(~_shield~|~~|0.2);sfx(~_heal~|~~|0.2);,Regenerate,MAX3,,ORANGE,increaserange,change_power,,,0,YES,NO,,1,,,,,,,,,,,
Forefront_downgraded,Lose [heart]<d6> health[comma]|add [shield]<d6> shield,1,pierceattackself(d);inflictself(SHIELD|d);sfx(~_shield~|~~|0.2);sfx(~_heal~|~~|0.2);,Regenerate,MAX3,,ORANGE,increaserange,change_power,,,0,YES,NO,,,,,,,,,,,,,
Skewer,Add [thorns]1 thorn[comma]|flip a dice on its side,1,inflictself(THORNS);sfx(~_thorns~|~~|0.2);var returnval = [1|2|3|4|5|6]; returnval.remove(d); returnval.remove(7-d); givedice(rand(returnval));,Random Roll,NORMAL,,GREEN,change_power,change_function,,,0,YES,NO,,1,,,,,,,,,,,
Skewer_upgraded,Add [thorns]1[comma] flip on its side|[gray](Reuseable),1,inflictself(THORNS);sfx(~_thorns~|~~|0.2);var returnval = [1|2|3|4|5|6]; returnval.remove(d); returnval.remove(7-d); givedice(rand(returnval));,Random Roll,NORMAL,,GREEN,change_power,change_function,,,2,YES,NO,,,,,,,,,,,,,
Skewer_downgraded,Flip a dice on its side,1,var returnval = [1|2|3|4|5|6]; returnval.remove(d); returnval.remove(7-d); givedice(rand(returnval));,Random Roll,NORMAL,,GREEN,change_power,change_function,,,0,YES,NO,,,,,,,,,,,,,
Sand Cauldron,Burn [fire]1 dice[comma]|roll a two,1,inflict(FIRE);sfx(~_fire~|~~|0.2);givedice(2);,Ember,NORMAL,,RED,change_power,change_function,,,0,NO,NO,,1,,,,,,,,,,,
Sand Cauldron_upgraded,Burn [fire]1 dice[comma] roll a two|[gray](Reuseable),1,inflict(FIRE);sfx(~_fire~|~~|0.2);givedice(2);,Ember,NORMAL,,RED,change_power,change_function,,,2,NO,NO,,,,,,,,,,,,,
Sand Cauldron_downgraded,Burn [fire]1 dice,1,inflict(FIRE);sfx(~_fire~|~~|0.2);,Ember,NORMAL,,RED,change_power,change_function,,,0,NO,NO,,,,,,,,,,,,,
Fiasco,Inflict [poison] poison[comma]|[lock] lock and [weaken] weaken,1,sfx(~_magic~|~~|0);inflict(POISON);inflict(LOCK);inflict(WEAKEN);,Overload,COUNTDOWN,7,PURPLE,change_power,change_function,,,0,NO,NO,,1,,,,,,,,,,,
Fiasco_upgraded,Inflict [poison]2 poison[comma]|[lock]2 lock and [weaken]2 weaken,1,inflict(POISON|2);inflict(LOCK|2);inflict(WEAKEN|2);,Overload,COUNTDOWN,7,PURPLE,change_power,change_function,,,0,NO,NO,,,,,,,,,,,,,
Fiasco_downgraded,Inflict [poison] poison[comma]|[lock] lock or [weaken] weaken,1,inflict(rand([POISON|LOCK|WEAKEN]));sfx(~_magic~|~~|0);,Overload,COUNTDOWN,7,PURPLE,change_power,change_function,,,0,NO,NO,,,,,,,,,,,,,
Weird Flame,6-4: [vanish]1 fade|3-1: [fire]1 burn,1,if(d >= 4){ inflict(~fade~| 1); sfx(~_vanish~|~~|0.2); } else {inflict(FIRE| 1); sfx(~_fire~|~~|0.2);},Hellfire,NORMAL,,PINK,change_power,change_power,,,0,NO,NO,,1,,,,,,,,,,,
Weird Flame_upgraded,6-4: [vanish]2 fade|3-1: [fire]2 burn,1,if(d >= 4){ inflict(~fade~| 2); sfx(~_vanish~|~~|0.2); } else {inflict(FIRE| 2); sfx(~_fire~|~~|0.2);},Hellfire,NORMAL,,PINK,change_power,change_power,,,0,NO,NO,,,,,,,,,,,,,
Weird Flame_downgraded,4: [vanish]1 fade|3: [fire]1 burn,1,if(d == 4){ inflict(~fade~| 1); sfx(~_vanish~|~~|0.2); } else {inflict(FIRE| 1); sfx(~_fire~|~~|0.2);},Hellfire,RANGE34,,PINK,change_power,change_power,,,0,NO,NO,,,,,,,,,,,,,
Magic Axe,Do [sword]8 damage,1,sfx(~_magic~);attack(8);sfxdamage(target|8);,Overload,COUNTDOWN,8,PINK,change_power,change_function,,,0,NO,NO,,1,,,,,,,,,,,
Magic Axe_upgraded,Do [sword]8 damage[comma]|reduce countdowns by 4,1,sfx(~_magic~);attack(8);sfxdamage(target|4);boostcountdowns(4);,Overload,COUNTDOWN,8,PINK,change_power,change_function,,,0,NO,NO,,,,,,,,,,,,,
Magic Axe_downgraded,Do [sword]4 damage,1,sfx(~_magic~);attack(4);sfxdamage(target|4);,Overload,COUNTDOWN,8,PINK,change_power,change_function,,,0,NO,NO,,,,,,,,,,,,,
Sheer Wall,Inflict [vanish]Vanish,1,sfx(~_magic~);inflict(VANISH);sfx(~_blind~|~~|0.2);,Overload,REQUIRE6,,PINK,simplify,doublerequirements,,,0,NO,NO,,2,,,,,,,,,,,
Half Moon Cauldron,Set a random dice to 6,1,if(!simulation) { var dicelist = []; for (mydice in self.dicepool){ if (mydice.available() && mydice.basevalue != 6){ dicelist.push(mydice); } } if(dicelist.length > 0) { shuffle(dicelist); dicelist[0].animatereroll(6| self.screenposition()); sfx(~diceroll~);} },Reversal,MAX5,,GREEN,change_power,change_power,,,0,YES,NO,fd,1,,,,,,,,,,,
Heater,Weaken all equipment|with [ice] symbol,1,inflict(~heater~); sfx(~_weaken~[;]~~[;]0.2); bonus(1000);,Mumble,DOUBLES|DOUBLES,,ORANGE,change_power,change_power,,,0,NO,NO,,,,,,,,,,,,,
Heater_upgraded,Weaken all equipment|that are cyan,1,inflict(~heater+~); sfx(~_weaken~[;]~~[;]0.2); bonus(1000);,Mumble,DOUBLES|DOUBLES,,ORANGE,change_power,change_power,,,0,NO,NO,,,,,,,,,,,,,
Heater_downgraded,Weaken all equipment|with [ice] symbol,1,inflict(~heater~); sfx(~_weaken~[;]~~[;]0.2); bonus(1000);,Mumble,REQUIRE3|REQUIRE3,,ORANGE,change_power,change_power,,,0,NO,NO,,,,,,,,,,,,,
Sponge@sizesmall,Do [sword]<d6> damage[;] size|increases after the battle,1,attack(d); sfxdamage(target[;]d);,Pea Gun,NORMAL,,YELLOW,change_power,complicate,,,0,NO,NO,excludefromrandomlists,,,if(!flee) giveequipment(~Sponge~[;] true[;] false[;] e);,,,,,,,,,
Sponge,Do [sword]<d6> damage|Size increased,2,attack(d); sfxdamage(target[;]d);,Pea Gun,NORMAL,,YELLOW,change_power,complicate,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Sponge@sizesmall_upgraded,Do [sword]<d6> damage[;] size|increases after the battle,1,attack(d); sfxdamage(target[;]d);,Pea Gun,NORMAL|FREE1,,YELLOW,change_power,complicate,,,0,NO,NO,excludefromrandomlists,,,if(!flee) giveequipment(~Sponge+~[;] true[;] false[;] e);,,,,,,,,,
Sponge_upgraded,Do [sword]<d6> damage|Size increased,2,attack(d); sfxdamage(target[;]d);,Pea Gun,NORMAL|FREE1,,YELLOW,change_power,complicate,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Sponge@sizesmall_weakened,Do [sword]<d6> damage[;] size|increases after the battle,1,attack(d); sfxdamage(target[;]d);,Pea Gun,MAX3|FREE1,,YELLOW,change_power,complicate,,,0,NO,NO,excludefromrandomlists,,,if(!flee) giveequipment(~Sponge+~[;] true[;] false[;] e);,,,,,,,,,
Sponge_weakened,Do [sword]<d6> damage|Size increased,2,attack(d); sfxdamage(target[;]d);,Pea Gun,MAX3|FREE1,,YELLOW,change_power,complicate,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Tableful,At the start of the second|turn[;] everyone heals [heart]4 hp|(Always offered as scrap),1,,Regenerate,,,GRAY,change_power,change_power,,none,0,YES,NO,excludefromrandomlists|appearsforparts,,,e.changecolour(~GRAY~);,,if(turn == 2) { e.animate(~flashandshake~); e.changecolour(~BLACK~); attackself(-4); attack(-4); sfx(~_heal~); },,,,,,,
Tableful_upgraded,At the start of the second|turn[;] everyone heals [heart]6 hp|(Always offered as scrap),1,,Regenerate,,,GRAY,change_power,change_power,,none,0,YES,NO,excludefromrandomlists|appearsforparts,,,e.changecolour(~GRAY~);,,if(turn == 2) { e.animate(~flashandshake~); e.changecolour(~BLACK~); attackself(-6); attack(-6); sfx(~_heal~); },,,,,,,
Tableful_downgraded,At the start of the second|turn[;] everyone heals [heart]2 hp|(Always offered as scrap),1,,Regenerate,,,GRAY,change_power,change_power,,none,0,YES,NO,excludefromrandomlists|appearsforparts,,,e.changecolour(~GRAY~);,,if(turn == 2) { e.animate(~flashandshake~); e.changecolour(~BLACK~); attackself(-2); attack(-2); sfx(~_heal~); },,,,,,,
Christmas Bell,-1 to dice value|(Cost [mana]1[]: roll a one),1,if(getstatusself(MANA) >= 1) { removestatusself(MANA[;]1); givedice([d - 1[;]1]); } else { givedice(d - 1); },Perfect Cut,MIN2,,BLUE,change_power,change_power,,,0,YES,NO,,1,,,,,,,,,,,
Christmas Bell_downgraded,-1 to dice value,1,givedice(d - 1);,Perfect Cut,MIN2,,BRIGHTCYAN,change_power,change_power,,,0,YES,NO,,,,,,,,,,,,,
Christmas Bell_upgraded,-1 to dice value|(Cost [mana]1[]: also duplicate),1,if(getstatusself(MANA) >= 1) { removestatusself(MANA[;]1); givedice([d - 1[;]d - 1]); } else { givedice(d - 1); },Perfect Cut,MIN2,,BRIGHTCYAN,change_power,change_power,,,0,YES,NO,,,,,,,,,,,,,
Coffee Pot,Do [sword]1 damage[comma] reroll dice|(Cost [mana]1[]: re-use this spell),1,attack(1); givedice(); if(self.isplayer) { sfx(~_damage~[;]~light~[;]0.1); } else { sfx(~_takedamage~[;]~light~[;]0.1); },Efficiency,NORMAL,,YELLOW,change_power,change_power,reequipnext,,0,NO,NO,,1,,self.setvar(~piratehookkludge~[;]0);,,,,,,var furykludge = false; if(self.gamevar != null) { if(self.gamevar.exists(~piratehookkludge~)) { if(self.getvar(~piratehookkludge~) == 1){ self.setvar(~piratehookkludge~[;]0); furykludge = true; } } } if(self.hasstarus(MANA) && !furykludge) { inflictself(REEQUIPNEXT); sfx(~_magic~); sfx(~_useitem~[;]~~[;]0.1); },,if(self.hasstatus(MANA)) self.setvar(~piratehookkludge~[;]1);,
Coffee Pot_upgraded,Do [sword]2 damage[comma] reroll dice|(Cost [mana]1[]: re-use this spell),1,attack(2); givedice(); if(self.isplayer) { sfx(~_damage~[;]~light~[;]0.1); } else { sfx(~_takedamage~[;]~light~[;]0.1); },Efficiency,NORMAL,,YELLOW,change_power,change_power,reequipnext,,0,NO,NO,,,,self.setvar(~piratehookkludge~[;]0);,,,,,,var furykludge = false; if(self.gamevar != null) { if(self.gamevar.exists(~piratehookkludge~)) { if(self.getvar(~piratehookkludge~) == 1){ self.setvar(~piratehookkludge~[;]0); furykludge = true; } } } if(self.hasstarus(MANA) && !furykludge) { inflictself(REEQUIPNEXT); sfx(~_magic~); sfx(~_useitem~[;]~~[;]0.1); },,if(self.hasstatus(MANA)) self.setvar(~piratehookkludge~[;]1);,
Coffee Pot_downgraded,Do [sword]1 damage[comma]|roll a new dice,1,attack(1); givedice(); if(self.isplayer) { sfx(~_damage~[;]~light~[;]0.1); } else { sfx(~_takedamage~[;]~light~[;]0.1); },Efficiency,NORMAL,,YELLOW,change_power,change_power,reequipnext,,0,NO,NO,,,,,,,,,,,,,
Petri Dish,Do [sword]3 damage[;] copy|Petri Dish after the battle,1,attack(3); sfxdamage(target[;]3);,Stardust,COUNTDOWN,6,GRAY,change_power,change_power,,,0,NO,NO,excludefromrandomlists,,,if(!flee && self.spaceleft() >= 1) giveequipment(~Petri Dish~[;] true[;] false);,,,,,,,,,
Petri Dish_upgraded,Do [sword]3 damage[;] copy|Petri Dish+ after the battle|(Always offered as scrap),1,attack(3); sfxdamage(target[;]3);,Stardust,COUNTDOWN,6,GRAY,change_power,change_power,,,0,NO,NO,excludefromrandomlists|appearsforparts,,,if(!flee && self.spaceleft() >= 1) giveequipment(~Petri Dish+~[;] true[;] false);,,,,,,,,,
Petri Dish_downgraded,No effect[;] copy|Petri Dish after the battle,1,,Stardust,COUNTDOWN,6,GRAY,change_power,change_power,,,0,NO,NO,excludefromrandomlists,,,if(!flee && self.spaceleft() >= 1) giveequipment(~Petri Dish~[;] true[;] false);,,,,,,,,,
Petri Dish_weakened,No effect[;] copy|Petri Dish+ after the battle|(Always offered as scrap),1,,Stardust,COUNTDOWN,6,GRAY,change_power,change_power,,,0,NO,NO,excludefromrandomlists|appearsforparts,,,if(!flee && self.spaceleft() >= 1) giveequipment(~Petri Dish+~[;] true[;] false);,,,,,,,,,
Creative Crisis,[95%]Create no gadgets this fight[newline][95%]Current gadgets still break,1,if(!simulation){ inflictself(~creativecrisis~); screenshake(); sfx(~upgradeequipment~); e.destroydice(); } /*e.changeslots([]); e.fulldescription = ~[95%]Create no gadgets this fight[newline][95%]Current gadgets still break[newline][gray](activated)~; }*/ /*var sourceequipment = e.getvar(~sourceequipment~); if(sourceequipment != null && sourceequipment != e) { sourceequipment.animate(~flashandshake~); sourceequipment.changeslots([]); sourceequipment.fulldescription = e.fulldescription; } }*/,Randomizer,COMBINATION,,PURPLE,change_power,change_power,,,0,YES,YES,combination:hhhh|cannotsteal|excludefromrandomlists|cannotreuse,,Rules.inventor_inspiration = true;,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,
Creative Crisis_downgraded,No effect,1,,Randomizer,COMBINATION,,PURPLE,change_power,change_power,,,0,YES,NO,combination:hhhh|cannotsteal|excludefromrandomlists,,,,,,,,,,,,
Consumerism,[95%]Create an additional gadget|[95%]after this fight (stacks),1,inflictself(~consumerism~); screenshake(); sfx(~upgradeequipment~); self.setvar(~consumerismused~|2 + getstatusself(~consumerism~)); self.setvar(~consumerismusedever~|true);,Perfect Cut,COMBINATION,,PINK,change_power,noeffect,,,0,YES,NO,combination:ttt|cannotsteal|excludefromrandomlists,,,,,,,,,,,,
Consumerism_upgraded,[95%]Create an additional gadget|[95%]after this fight (stacks),1,inflictself(~consumerism~); screenshake(); sfx(~upgradeequipment~); self.setvar(~consumerismused~|2 + getstatusself(~consumerism~)); self.setvar(~consumerismusedever~|true);,Perfect Cut,COMBINATION,,PINK,change_power,noeffect,,,0,YES,NO,combination:tt|cannotsteal|excludefromrandomlists,,,,,,,,,,,,
Creative Crisis_upgraded,[95%]Create no gadgets this fight[newline][95%]Current gadgets still break,1,if(!simulation){ inflictself(~creativecrisis~); screenshake(); sfx(~upgradeequipment~); e.destroydice(); } /*e.changeslots([]); e.fulldescription = ~[95%]Create no gadgets this fight[newline][95%]Current gadgets still break[newline][gray](activated)~; }*/ /*var sourceequipment = e.getvar(~sourceequipment~); if(sourceequipment != null && sourceequipment != e) { sourceequipment.animate(~flashandshake~); sourceequipment.changeslots([]); sourceequipment.fulldescription = e.fulldescription; } }*/,Randomizer,COMBINATION,,PURPLE,change_power,change_power,,,0,YES,YES,combination:hhh|cannotsteal|excludefromrandomlists|cannotreuse,,Rules.inventor_inspiration = true;,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,
